  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 114  13.02%                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   2.600   1.1249   0.01081   0.00504  -0.1862   0.6518   1.0000
   2.800   1.1453   0.01093   0.00512  -0.1859   0.6448   1.0000
   3.000   1.1657   0.01104   0.00519  -0.1856   0.6377   1.0000
   3.200   1.1866   0.01117   0.00526  -0.1854   0.6308   1.0000
   3.400   1.2060   0.01129   0.00537  -0.1848   0.6230   1.0000
   3.600   1.2270   0.01143   0.00545  -0.1846   0.6161   1.0000
   3.800   1.2456   0.01156   0.00558  -0.1840   0.6079   1.0000
   4.000   1.2661   0.01173   0.00567  -0.1837   0.6008   1.0000
   4.200   1.2842   0.01187   0.00582  -0.1829   0.5922   1.0000
   4.400   1.3040   0.01205   0.00594  -0.1825   0.5847   1.0000
   4.600   1.3217   0.01221   0.00610  -0.1817   0.5759   1.0000
   4.800   1.3407   0.01240   0.00624  -0.1811   0.5681   1.0000
   5.000   1.3580   0.01258   0.00642  -0.1802   0.5592   1.0000
   5.200   1.3761   0.01279   0.00660  -0.1795   0.5511   1.0000
   5.400   1.3930   0.01299   0.00678  -0.1785   0.5420   1.0000
   5.600   1.4100   0.01321   0.00699  -0.1776   0.5335   1.0000
   5.800   1.4265   0.01345   0.00718  -0.1766   0.5247   1.0000
   6.000   1.4424   0.01368   0.00743  -0.1755   0.5158   1.0000
   6.200   1.4583   0.01396   0.00764  -0.1744   0.5072   1.0000
   6.400   1.4725   0.01419   0.00790  -0.1730   0.4981   1.0000
   6.600   1.4868   0.01448   0.00813  -0.1716   0.4898   1.0000
   6.800   1.4995   0.01474   0.00842  -0.1699   0.4805   1.0000
   7.000   1.5130   0.01506   0.00871  -0.1684   0.4722   1.0000
   7.200   1.5256   0.01536   0.00902  -0.1667   0.4632   1.0000
   7.400   1.5383   0.01570   0.00934  -0.1651   0.4547   1.0000
   7.600   1.5506   0.01605   0.00969  -0.1634   0.4460   1.0000
   7.800   1.5626   0.01642   0.01006  -0.1618   0.4374   1.0000
   8.000   1.5741   0.01683   0.01044  -0.1601   0.4289   1.0000
   8.200   1.5857   0.01722   0.01086  -0.1584   0.4203   1.0000
   8.400   1.5964   0.01769   0.01129  -0.1566   0.4119   1.0000
   8.600   1.6075   0.01811   0.01177  -0.1549   0.4032   1.0000
   8.800   1.6174   0.01865   0.01226  -0.1531   0.3951   1.0000
   9.000   1.6280   0.01911   0.01278  -0.1514   0.3863   1.0000
   9.200   1.6375   0.01969   0.01333  -0.1496   0.3784   1.0000
   9.400   1.6472   0.02023   0.01391  -0.1478   0.3696   1.0000
   9.600   1.6561   0.02087   0.01454  -0.1460   0.3616   1.0000
   9.800   1.6651   0.02149   0.01520  -0.1443   0.3530   1.0000
  10.000   1.6735   0.02218   0.01589  -0.1425   0.3450   1.0000
  10.200   1.6816   0.02290   0.01663  -0.1408   0.3365   1.0000
  10.400   1.6895   0.02365   0.01740  -0.1391   0.3282   1.0000
  10.600   1.6963   0.02449   0.01825  -0.1372   0.3197   1.0000
  10.800   1.7041   0.02531   0.01910  -0.1356   0.3115   1.0000
  11.000   1.7096   0.02628   0.02006  -0.1338   0.3032   1.0000
  11.200   1.7170   0.02716   0.02100  -0.1322   0.2946   1.0000
  11.400   1.7213   0.02828   0.02209  -0.1304   0.2866   1.0000
  11.600   1.7282   0.02926   0.02314  -0.1289   0.2777   1.0000
  11.800   1.7323   0.03046   0.02433  -0.1272   0.2697   1.0000
  12.000   1.7377   0.03160   0.02552  -0.1257   0.2610   1.0000
  12.200   1.7417   0.03287   0.02681  -0.1242   0.2529   1.0000
  12.400   1.7455   0.03422   0.02817  -0.1227   0.2444   1.0000
  12.600   1.7495   0.03558   0.02957  -0.1213   0.2361   1.0000
  12.800   1.7512   0.03717   0.03116  -0.1198   0.2279   1.0000
  13.000   1.7554   0.03860   0.03264  -0.1185   0.2194   1.0000
  13.200   1.7553   0.04044   0.03446  -0.1171   0.2117   1.0000
  13.400   1.7591   0.04200   0.03609  -0.1160   0.2031   1.0000
  13.600   1.7597   0.04390   0.03799  -0.1147   0.1956   1.0000
  13.800   1.7613   0.04575   0.03988  -0.1137   0.1875   1.0000
  14.000   1.7618   0.04774   0.04190  -0.1126   0.1802   1.0000
  14.200   1.7620   0.04984   0.04402  -0.1117   0.1726   1.0000
  14.400   1.7622   0.05198   0.04619  -0.1108   0.1654   1.0000
  14.600   1.7609   0.05434   0.04857  -0.1100   0.1583   1.0000
  14.800   1.7611   0.05659   0.05088  -0.1093   0.1515   1.0000
  15.000   1.7588   0.05917   0.05347  -0.1086   0.1448   1.0000
  15.200   1.7580   0.06164   0.05600  -0.1081   0.1385   1.0000
  15.400   1.7556   0.06435   0.05874  -0.1077   0.1322   1.0000
  15.600   1.7535   0.06710   0.06153  -0.1073   0.1266   1.0000
  15.800   1.7515   0.06989   0.06437  -0.1070   0.1206   1.0000
  16.000   1.7464   0.07312   0.06762  -0.1069   0.1156   1.0000
  16.200   1.7460   0.07580   0.07039  -0.1068   0.1100   1.0000
  16.400   1.7395   0.07933   0.07394  -0.1068   0.1052   1.0000
  16.600   1.7380   0.08226   0.07696  -0.1069   0.1002   1.0000
  16.800   1.7332   0.08568   0.08042  -0.1072   0.0954   1.0000
  17.000   1.7273   0.08932   0.08410  -0.1076   0.0912   1.0000
  17.200   1.7250   0.09249   0.08735  -0.1080   0.0865   1.0000
  17.400   1.7174   0.09646   0.09136  -0.1086   0.0826   1.0000
  17.600   1.7137   0.09991   0.09489  -0.1092   0.0787   1.0000
  17.800   1.7092   0.10351   0.09855  -0.1100   0.0746   1.0000
  18.000   1.7004   0.10782   0.10287  -0.1110   0.0713   1.0000
  18.200   1.6978   0.11117   0.10634  -0.1119   0.0677   1.0000
  18.400   1.6926   0.11499   0.11022  -0.1129   0.0643   1.0000
  18.600   1.6837   0.11940   0.11463  -0.1143   0.0615   1.0000
  18.800   1.6811   0.12281   0.11816  -0.1154   0.0583   1.0000
  19.000   1.6760   0.12668   0.12209  -0.1168   0.0553   1.0000
  19.200   1.6679   0.13104   0.12647  -0.1185   0.0528   1.0000
  19.400   1.6645   0.13464   0.13016  -0.1199   0.0502   1.0000
  19.600   1.6602   0.13842   0.13402  -0.1215   0.0475   1.0000
  19.800   1.6534   0.14263   0.13825  -0.1234   0.0453   1.0000
  20.000   1.6481   0.14657   0.14224  -0.1252   0.0432   1.0000
  20.200   1.6452   0.15014   0.14592  -0.1270   0.0408   1.0000
  20.400   1.6399   0.15413   0.14996  -0.1290   0.0388   1.0000
  20.600   1.6324   0.15846   0.15428  -0.1313   0.0369   1.0000
  20.800   1.6305   0.16191   0.15787  -0.1332   0.0349   1.0000
  21.000   1.6267   0.16568   0.16170  -0.1353   0.0331   1.0000
  21.200   1.6206   0.16988   0.16590  -0.1378   0.0316   1.0000
  21.400   1.6171   0.17358   0.16967  -0.1400   0.0299   1.0000
  21.600   1.6140   0.17726   0.17345  -0.1422   0.0283   1.0000
  21.800   1.6098   0.18117   0.17740  -0.1447   0.0269   1.0000
  22.000   1.6043   0.18521   0.18141  -0.1474   0.0255   1.0000
  22.200   1.6023   0.18878   0.18511  -0.1497   0.0241   1.0000
  22.400   1.5987   0.19259   0.18899  -0.1523   0.0228   1.0000
  22.600   1.5948   0.19647   0.19288  -0.1550   0.0217   1.0000
  22.800   1.5910   0.20027   0.19672  -0.1576   0.0205   1.0000
  23.000   1.5885   0.20390   0.20045  -0.1602   0.0194   1.0000
  23.200   1.5853   0.20766   0.20426  -0.1630   0.0184   1.0000
  23.400   1.5817   0.21144   0.20804  -0.1658   0.0174   1.0000
  23.600   1.5789   0.21515   0.21182  -0.1685   0.0165   1.0000
  23.800   1.5759   0.21893   0.21569  -0.1714   0.0155   1.0000
  24.000   1.5729   0.22271   0.21951  -0.1743   0.0147   1.0000
  24.200   1.5713   0.22592   0.22268  -0.1768   0.0139   1.0000
  24.400   1.5678   0.23001   0.22690  -0.1800   0.0132   1.0000
  24.600   1.5657   0.23361   0.23058  -0.1828   0.0124   1.0000
  24.800   1.5631   0.23742   0.23443  -0.1858   0.0118   1.0000
  25.000   1.5625   0.24035   0.23730  -0.1883   0.0111   1.0000
  25.200   1.5599   0.24426   0.24133  -0.1914   0.0106   1.0000
  25.400   1.5570   0.24818   0.24535  -0.1946   0.0100   1.0000
  25.600   1.5557   0.25160   0.24881  -0.1974   0.0095   1.0000
  25.800   1.5542   0.25504   0.25225  -0.2003   0.0090   1.0000
  26.000   1.5533   0.25827   0.25551  -0.2030   0.0085   1.0000
  26.200   1.5509   0.26209   0.25944  -0.2061   0.0081   1.0000
  26.400   1.5482   0.26609   0.26351  -0.2094   0.0077   1.0000
  26.600   1.5478   0.26928   0.26672  -0.2121   0.0073   1.0000
  26.800   1.5492   0.27180   0.26924  -0.2144   0.0070   1.0000
  27.000   1.5502   0.27432   0.27176  -0.2168   0.0067   1.0000
  27.200   1.5461   0.27885   0.27642  -0.2205   0.0064   1.0000
  27.400   1.5422   0.28341   0.28109  -0.2242   0.0062   1.0000
  27.600   1.5387   0.28777   0.28554  -0.2277   0.0060   1.0000
  27.800   1.5364   0.29184   0.28967  -0.2311   0.0057   1.0000
  28.000   1.5343   0.29580   0.29370  -0.2344   0.0056   1.0000
  28.200   1.5380   0.29739   0.29525  -0.2362   0.0053   1.0000
  28.400   1.5390   0.30005   0.29793  -0.2387   0.0052   1.0000
  28.600   1.5322   0.30590   0.30388  -0.2432   0.0050   1.0000
  28.800   1.5234   0.31308   0.31119  -0.2486   0.0050   1.0000
