  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 114  13.02%                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  14.600   1.8591   0.04385   0.03825  -0.1178   0.0796   1.0000
  14.800   1.8586   0.04598   0.04037  -0.1167   0.0733   1.0000
  15.000   1.8603   0.04794   0.04235  -0.1158   0.0691   1.0000
  15.200   1.8605   0.05008   0.04450  -0.1149   0.0642   1.0000
  15.400   1.8599   0.05238   0.04681  -0.1141   0.0597   1.0000
  15.600   1.8600   0.05465   0.04911  -0.1134   0.0556   1.0000
  15.800   1.8581   0.05720   0.05166  -0.1128   0.0511   1.0000
  16.000   1.8577   0.05963   0.05413  -0.1123   0.0478   1.0000
  16.200   1.8545   0.06245   0.05697  -0.1118   0.0442   1.0000
  16.400   1.8553   0.06482   0.05939  -0.1115   0.0416   1.0000
  16.600   1.8523   0.06773   0.06233  -0.1112   0.0387   1.0000
  16.800   1.8501   0.07060   0.06523  -0.1110   0.0362   1.0000
  17.000   1.8487   0.07340   0.06809  -0.1109   0.0338   1.0000
  17.200   1.8444   0.07665   0.07137  -0.1109   0.0315   1.0000
  17.400   1.8422   0.07966   0.07443  -0.1110   0.0297   1.0000
  17.600   1.8390   0.08284   0.07767  -0.1112   0.0277   1.0000
  17.800   1.8338   0.08637   0.08125  -0.1116   0.0258   1.0000
  18.000   1.8309   0.08961   0.08455  -0.1119   0.0243   1.0000
  18.200   1.8265   0.09312   0.08812  -0.1124   0.0227   1.0000
  18.400   1.8203   0.09694   0.09199  -0.1131   0.0212   1.0000
  18.600   1.8169   0.10033   0.09545  -0.1137   0.0200   1.0000
  18.800   1.8114   0.10412   0.09930  -0.1146   0.0186   1.0000
  19.000   1.8049   0.10810   0.10334  -0.1155   0.0175   1.0000
  19.200   1.8007   0.11172   0.10702  -0.1165   0.0164   1.0000
  19.400   1.7955   0.11552   0.11090  -0.1176   0.0154   1.0000
  19.600   1.7887   0.11963   0.11506  -0.1188   0.0144   1.0000
  19.800   1.7833   0.12348   0.11899  -0.1201   0.0136   1.0000
  20.000   1.7786   0.12723   0.12281  -0.1214   0.0127   1.0000
  20.200   1.7725   0.13127   0.12691  -0.1230   0.0120   1.0000
  20.600   1.7616   0.13913   0.13490  -0.1262   0.0105   1.0000
  20.800   1.7558   0.14314   0.13898  -0.1279   0.0099   1.0000
  21.000   1.7495   0.14722   0.14312  -0.1298   0.0092   1.0000
  21.200   1.7437   0.15124   0.14720  -0.1318   0.0087   1.0000
  21.400   1.7390   0.15506   0.15110  -0.1337   0.0082   1.0000
  21.600   1.7343   0.15886   0.15496  -0.1357   0.0077   1.0000
  21.800   1.7276   0.16306   0.15922  -0.1380   0.0071   1.0000
  22.000   1.7209   0.16729   0.16352  -0.1403   0.0067   1.0000
  22.200   1.7178   0.17082   0.16712  -0.1424   0.0063   1.0000
  22.400   1.7121   0.17487   0.17124  -0.1448   0.0059   1.0000
  22.600   1.7068   0.17887   0.17530  -0.1472   0.0055   1.0000
  22.800   1.7002   0.18312   0.17961  -0.1499   0.0051   1.0000
  23.000   1.6959   0.18694   0.18350  -0.1524   0.0048   1.0000
  23.200   1.6917   0.19072   0.18734  -0.1549   0.0045   1.0000
  23.400   1.6854   0.19496   0.19165  -0.1577   0.0042   1.0000
  23.600   1.6803   0.19896   0.19571  -0.1605   0.0039   1.0000
  23.800   1.6736   0.20332   0.20013  -0.1635   0.0036   1.0000
  24.000   1.6694   0.20713   0.20401  -0.1663   0.0034   1.0000
  24.200   1.6646   0.21105   0.20799  -0.1691   0.0032   1.0000
  24.400   1.6587   0.21526   0.21227  -0.1722   0.0030   1.0000
  24.600   1.6527   0.21951   0.21658  -0.1754   0.0028   1.0000
  24.800   1.6458   0.22403   0.22116  -0.1788   0.0026   1.0000
  25.000   1.6415   0.22794   0.22514  -0.1818   0.0024   1.0000
  25.200   1.6363   0.23211   0.22938  -0.1850   0.0024   1.0000
  25.400   1.6325   0.23594   0.23326  -0.1880   0.0022   1.0000
  25.600   1.6268   0.24026   0.23765  -0.1914   0.0021   1.0000
  25.800   1.6208   0.24468   0.24213  -0.1949   0.0019   1.0000
  26.000   1.6131   0.24960   0.24711  -0.1988   0.0018   1.0000
  26.200   1.6065   0.25428   0.25186  -0.2025   0.0017   1.0000
  26.400   1.6028   0.25822   0.25586  -0.2057   0.0016   1.0000
  26.600   1.5983   0.26240   0.26010  -0.2091   0.0015   1.0000
  26.800   1.5955   0.26611   0.26387  -0.2122   0.0015   1.0000
  27.000   1.5907   0.27047   0.26828  -0.2157   0.0014   1.0000
  27.200   1.5867   0.27457   0.27244  -0.2191   0.0013   1.0000
  27.400   1.5821   0.27891   0.27683  -0.2227   0.0012   1.0000
  27.600   1.5779   0.28315   0.28112  -0.2262   0.0012   1.0000
  27.800   1.5677   0.28942   0.28744  -0.2311   0.0010   1.0000
  28.000   1.5678   0.29236   0.29043  -0.2337   0.0010   1.0000
  28.200   1.5649   0.29633   0.29445  -0.2370   0.0009   1.0000
  28.400   1.5622   0.30027   0.29843  -0.2402   0.0009   1.0000
  28.600   1.5610   0.30368   0.30189  -0.2432   0.0009   1.0000
  28.800   1.5600   0.30708   0.30533  -0.2461   0.0009   1.0000
  29.000   1.5575   0.31101   0.30931  -0.2493   0.0008   1.0000
  29.200   1.5574   0.31407   0.31240  -0.2520   0.0008   1.0000
  29.400   1.5558   0.31771   0.31608  -0.2551   0.0007   1.0000
  29.600   1.5543   0.32138   0.31979  -0.2582   0.0007   1.0000
  29.800   1.5537   0.32462   0.32305  -0.2610   0.0006   1.0000
  30.000   1.5539   0.32755   0.32601  -0.2636   0.0006   1.0000
