  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 117  9.8%                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   3.200   0.6818   0.00852   0.00303  -0.0696   0.6222   1.0000
   3.400   0.7026   0.00862   0.00310  -0.0692   0.6107   1.0000
   3.600   0.7233   0.00872   0.00318  -0.0688   0.5987   1.0000
   3.800   0.7439   0.00882   0.00327  -0.0683   0.5855   1.0000
   4.000   0.7644   0.00894   0.00336  -0.0679   0.5715   1.0000
   4.200   0.7848   0.00905   0.00347  -0.0675   0.5559   1.0000
   4.400   0.8049   0.00918   0.00357  -0.0670   0.5381   1.0000
   4.600   0.8248   0.00934   0.00369  -0.0664   0.5191   1.0000
   4.800   0.8444   0.00952   0.00384  -0.0659   0.4975   1.0000
   5.000   0.8635   0.00974   0.00398  -0.0652   0.4731   1.0000
   5.200   0.8822   0.01000   0.00416  -0.0646   0.4452   1.0000
   5.400   0.9005   0.01031   0.00436  -0.0639   0.4145   1.0000
   5.600   0.9184   0.01066   0.00460  -0.0631   0.3831   1.0000
   5.800   0.9361   0.01106   0.00490  -0.0624   0.3525   1.0000
   6.000   0.9533   0.01151   0.00521  -0.0616   0.3214   1.0000
   6.200   0.9703   0.01197   0.00555  -0.0608   0.2914   1.0000
   6.400   0.9875   0.01244   0.00590  -0.0601   0.2635   1.0000
   6.600   1.0047   0.01291   0.00628  -0.0593   0.2373   1.0000
   6.800   1.0216   0.01341   0.00667  -0.0586   0.2116   1.0000
   7.000   1.0382   0.01393   0.00709  -0.0578   0.1875   1.0000
   7.400   1.0708   0.01502   0.00803  -0.0561   0.1454   1.0000
   7.600   1.0864   0.01561   0.00854  -0.0552   0.1273   1.0000
   7.800   1.1016   0.01624   0.00909  -0.0542   0.1120   1.0000
   8.000   1.1169   0.01685   0.00966  -0.0533   0.0995   1.0000
   8.200   1.1324   0.01742   0.01023  -0.0523   0.0891   1.0000
   8.400   1.1472   0.01804   0.01086  -0.0512   0.0805   1.0000
   8.600   1.1594   0.01886   0.01162  -0.0499   0.0730   1.0000
   8.800   1.1753   0.01934   0.01222  -0.0489   0.0673   1.0000
   9.000   1.1862   0.02022   0.01305  -0.0474   0.0610   1.0000
   9.200   1.2014   0.02072   0.01365  -0.0464   0.0562   1.0000
   9.400   1.2139   0.02138   0.01431  -0.0452   0.0510   1.0000
   9.600   1.2248   0.02217   0.01516  -0.0436   0.0466   1.0000
   9.800   1.2384   0.02264   0.01569  -0.0425   0.0423   1.0000
  10.000   1.2419   0.02376   0.01679  -0.0400   0.0382   1.0000
  10.200   1.2547   0.02424   0.01738  -0.0387   0.0349   1.0000
  10.400   1.2661   0.02476   0.01793  -0.0374   0.0309   1.0000
  10.600   1.2666   0.02614   0.01933  -0.0348   0.0276   1.0000
  10.800   1.2812   0.02647   0.01975  -0.0340   0.0237   1.0000
  11.000   1.2816   0.02787   0.02114  -0.0318   0.0204   1.0000
  11.200   1.2888   0.02886   0.02227  -0.0303   0.0175   1.0000
  11.400   1.2933   0.03004   0.02350  -0.0288   0.0156   1.0000
  11.600   1.2845   0.03243   0.02595  -0.0264   0.0140   1.0000
  11.800   1.2884   0.03386   0.02752  -0.0251   0.0129   1.0000
  12.000   1.2906   0.03548   0.02926  -0.0239   0.0122   1.0000
  12.200   1.2927   0.03715   0.03102  -0.0229   0.0113   1.0000
  12.400   1.2944   0.03885   0.03279  -0.0222   0.0105   1.0000
  12.600   1.2929   0.04100   0.03502  -0.0214   0.0101   1.0000
  12.800   1.2856   0.04392   0.03804  -0.0207   0.0096   1.0000
  13.000   1.2783   0.04707   0.04132  -0.0200   0.0093   1.0000
  13.200   1.2833   0.04866   0.04305  -0.0201   0.0088   1.0000
  13.400   1.2829   0.05102   0.04554  -0.0201   0.0085   1.0000
  13.600   1.2821   0.05348   0.04814  -0.0203   0.0080   1.0000
  13.800   1.2784   0.05643   0.05121  -0.0207   0.0077   1.0000
  14.000   1.2756   0.05933   0.05423  -0.0213   0.0075   1.0000
  14.200   1.2705   0.06267   0.05769  -0.0220   0.0074   1.0000
  14.400   1.2640   0.06632   0.06149  -0.0230   0.0073   1.0000
  14.600   1.2585   0.06994   0.06522  -0.0243   0.0072   1.0000
  14.800   1.2513   0.07401   0.06943  -0.0258   0.0072   1.0000
  15.000   1.2427   0.07845   0.07401  -0.0276   0.0071   1.0000
  15.200   1.2354   0.08285   0.07851  -0.0297   0.0069   1.0000
  15.400   1.2271   0.08761   0.08339  -0.0321   0.0068   1.0000
  15.600   1.2163   0.09301   0.08895  -0.0347   0.0068   1.0000
  15.800   1.2070   0.09829   0.09432  -0.0376   0.0067   1.0000
  16.000   1.1964   0.10405   0.10022  -0.0408   0.0066   1.0000
  16.200   1.1821   0.11092   0.10731  -0.0446   0.0069   1.0000
  16.400   1.1711   0.11716   0.11366  -0.0482   0.0068   1.0000
  16.600   1.1597   0.12365   0.12026  -0.0521   0.0068   1.0000
  16.800   1.1403   0.13255   0.12938  -0.0575   0.0070   1.0000
  17.000   1.1200   0.14205   0.13906  -0.0633   0.0072   1.0000
  17.200   1.0981   0.15242   0.14961  -0.0696   0.0075   1.0000
  17.400   1.0516   0.17141   0.16880  -0.0809   0.0087   1.0000
  17.600   0.7751   0.20431   0.20208  -0.0921   0.0185   1.0000
